ProximityRank,Distance,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,Hospital_Latitude,Hospital_Longitude,Zip Code,City_Latitude,City_Longitude,city,state_id
1,0.473538163,160083,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,41.5993724,-93.6256024,50314,41.6049,-93.63102,Des Moines,IA
1,14.087054416,161316,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,112 JEFFERSON STREET,WEST UNION,IA,52175,42.96831935,-91.809446690,52144,43.13961,-91.96075,Fort Atkinson,IA
1,0.730550912,161328,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 8TH AVENUE WEST,CRESCO,IA,52136,43.3813075,-92.117931091,52136,43.37139,-92.11289,Cresco,IA
1,9.099453909,160083,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,41.5993724,-93.6256024,50009,41.64313,-93.45945,Altoona,IA
1,10.780230768,161343,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,42.48502475,-91.466884510,52050,42.60532,-91.33204,Greeley,IA
1,8.821981151,161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.8024715,-92.073073182,52307,41.79158,-91.90244,Middle Amana,IA
1,17.673386917,160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.14971,-93.2166085,50446,43.33821,-93.45394,Joice,IA
1,8.770023010,161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,41.3116418,-93.1096492,50062,41.23499,-93.24425,Melcher Dallas,IA
1,4.492711500,161322,DALLAS COUNTY HOSPITAL,610 TENTH STREET,PERRY,IA,50220,41.8333767,-94.093249069,50039,41.82615,-94.00653,Bouton,IA
1,9.006624583,161337,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,40.7365428,-91.9582391,52542,40.62712,-92.05164,Cantril,IA
1,0.413362130,161357,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,43.12054485,-94.691751805,50536,43.11605,-94.69716,Emmetsburg,IA
1,15.732186021,161353,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.0564649,-94.225582259,50539,43.23543,-94.41849,Fenton,IA
1,9.204644968,161309,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,MISSOURI VALLEY,IA,51555,41.5624005,-95.885809311,51542,41.43354,-95.84072,Honey Creek,IA
1,7.422176784,161303,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,42.358821,-92.761943,50652,42.26454,-92.69234,Lincoln,IA
1,6.552275828,161378,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,42.4755156,-91.131206102,52046,42.44024,-91.0119,Farley,IA
1,13.418708602,161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.96216345,-91.559398859,52659,41.13285,-91.43658,Winfield,IA
1,17.131161153,161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,41.3116418,-93.1096492,50001,41.3611,-93.43321,Ackworth,IA
1,15.945832978,161368,FLOYD VALLEY HEALTHCARE,714 LINCOLN ST NE,LE MARS,IA,51031,42.79605755,-96.155606896,51028,42.59909,-95.99199,Kingsley,IA
1,10.001985846,160080,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,41.86153195,-90.189295516,52730,41.77366,-90.34364,Camanche,IA
1,13.317012820,161313,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.826030252,-90.546591214,52745,41.71502,-90.75783,Dixon,IA
1,15.960522449,161313,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.826030252,-90.546591214,52777,41.84739,-90.85529,Wheatland,IA
1,20.311827215,161362,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,42.7595764,-95.547984875,51048,42.57963,-95.86412,Pierson,IA
1,9.387125969,161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.96216345,-91.559398859,52652,41.09796,-91.5542,Swedesburg,IA
1,6.152407946,161374,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.6466653,-95.327502709,51578,41.72002,-95.39508,Westphalia,IA
1,16.394539833,161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,41.2892862,-91.687926689,52737,41.25918,-91.37478,Columbus City,IA
1,1.839067592,161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.0260445,-96.1058711,51040,42.03073,-96.0706,Onawa,IA
1,5.618720073,161304,CHI HEALTH - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,40.98913575,-94.74874785,50839,41.04874,-94.82206,Carbon,IA
1,16.428299848,160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,43.1492865,-95.143458459,50585,42.91154,-95.1407,Sioux Rapids,IA
1,13.625420030,161309,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,MISSOURI VALLEY,IA,51555,41.5624005,-95.885809311,51559,41.46034,-95.66049,Neola,IA
1,9.311285263,161343,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,42.48502475,-91.466884510,52330,42.35261,-91.50076,Ryan,IA
1,14.413252747,161357,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,43.12054485,-94.691751805,50578,43.30081,-94.54775,Ringsted,IA
1,6.626920247,161362,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,42.7595764,-95.547984875,51037,42.82567,-95.64269,Meriden,IA
1,11.231948638,161379,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,41.3005019,-92.629684157,52561,41.22135,-92.44081,Fremont,IA
1,13.113950535,161310,ADAIR COUNTY MEMORIAL HOSPITAL,609 SE KENT,GREENFIELD,IA,50849,41.30368335,-94.451671061,50837,41.22878,-94.68367,Bridgewater,IA
1,8.565560893,161376,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,41.4010322,-94.9916804,51544,41.31316,-95.10817,Lewis,IA
1,17.154940520,161308,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.740772335,-93.185555591,50604,42.60484,-92.90299,Aplington,IA
1,6.705934464,161338,MERCYONE OELWEIN MEDICAL CENTER,201 EIGHTH AVENUE SE,OELWEIN,IA,50662,42.6752704,-91.902064604,50655,42.77232,-91.9016,Maynard,IA
1,12.395476297,161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,42.02404595,-95.378377477,51460,42.1324,-95.571,Ricketts,IA
1,22.008340598,161313,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.826030252,-90.546591214,52721,41.75588,-90.9633,Bennett,IA
1,7.381753701,161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.8024715,-92.073073182,52209,41.90809,-92.09462,Blairstown,IA
1,7.984658961,161308,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.740772335,-93.185555591,50041,42.63429,-93.24662,Bradford,IA
1,20.547417978,160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.14971,-93.2166085,50459,43.4458,-93.25445,Northwood,IA
1,10.327752151,161382,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,42.0560502,-94.865947814,51440,41.9117,-94.81379,Dedham,IA
1,19.520360788,161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.8024715,-92.073073182,52225,42.01289,-92.32636,Elberon,IA
1,7.767744114,161361,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,42.45285045,-93.812247758,50132,42.39392,-93.68256,Kamrar,IA
1,6.963469898,161329,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.0723889,-90.6733228,52030,42.15322,-90.59219,Andrew,IA
1,11.716424191,161326,MADISON COUNTY HEALTH CARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,41.3279642,-94.017079250,50240,41.29368,-93.796,Saint Charles,IA
1,11.561659502,161374,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.6466653,-95.327502709,51521,41.47987,-95.34526,Avoca,IA
1,1.679720037,160067,MERCYONE WATERLOO MEDICAL CENTER,3421 WEST NINTH STREET,WATERLOO,IA,50702,42.4601458,-92.3455769,50702,42.45745,-92.31283,Waterloo,IA
1,15.019880770,161318,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,WAUKON,IA,52172,43.2683376,-91.473228705,52146,43.18826,-91.19588,Harpers Ferry,IA
1,3.273806905,161312,GUTTENBERG MUNICIPAL HOSPITAL,200 MAIN STREET,GUTTENBERG,IA,52052,42.7858269,-91.099539505,52052,42.7411,-91.12083,Guttenberg,IA
1,13.086354247,161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,41.024278134,-95.213975067,51541,41.13664,-95.41623,Henderson,IA
1,9.414112472,161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.8024715,-92.073073182,52203,41.81035,-91.8906,Amana,IA
1,9.147516248,161353,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.0564649,-94.225582259,50522,43.18562,-94.18576,Burt,IA
1,13.046570588,160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.14971,-93.2166085,50444,43.29258,-93.38601,Hanlontown,IA
1,7.297664020,161339,WAVERLY HEALTH CENTER,312  9TH STREET SW,WAVERLY,IA,50677,42.72302955,-92.482181312,50670,42.68425,-92.61586,Shell Rock,IA
1,12.314298068,161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,40.718362,-94.22339,50074,40.85685,-94.07524,Ellston,IA
1,10.340017328,161358,WAYNE COUNTY HOSPITAL,417 SOUTH EAST STREET,CORYDON,IA,50060,40.754632327,-93.312222653,50052,40.64417,-93.44538,Clio,IA
1,10.176499969,161347,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,IA,50616,43.05175555,-92.683718100,50658,42.95024,-92.53782,Nashua,IA
1,11.462845629,160080,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,41.86153195,-90.189295516,52771,42.01958,-90.25707,Teeds Grove,IA
1,12.098958100,161304,CHI HEALTH - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,40.98913575,-94.74874785,50864,40.97648,-94.98009,Villisca,IA
1,10.312136039,161357,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,43.12054485,-94.691751805,51358,43.13033,-94.89579,Ruthven,IA
1,10.574549606,161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.96216345,-91.559398859,52635,40.99117,-91.75843,Lockridge,IA
1,8.850277216,161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,42.732774,-94.232441459,50545,42.79651,-94.08111,Hardy,IA
1,8.051387006,161381,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,43.18655875,-95.846508337,51232,43.30097,-95.8162,Ashton,IA
1,10.265410707,161315,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.3226677,-92.2063852,52568,41.1779,-92.25077,Martinsburg,IA
1,12.643266584,161305,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,POCAHONTAS,IA,50574,42.741005,-94.677822,50575,42.5588,-94.70065,Pomeroy,IA
1,17.193957921,161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.8024715,-92.073073182,52325,41.58028,-91.92305,Parnell,IA
1,15.656584056,161324,GEORGE C GRAPE COMMUNITY HOSPITAL,2959 US HIGHWAY 275,HAMBURG,IA,51640,40.6202614,-95.6505273,51654,40.831,-95.76038,Thurman,IA
1,10.511831810,160033,GENESIS MEDICAL CENTER-DAVENPORT,1227 EAST RUSHOLME STREET,DAVENPORT,IA,52803,41.54261735,-90.556167286,52728,41.45907,-90.72592,Buffalo,IA
1,20.119365151,161307,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,43.0982054,-93.808188484,50453,43.3664,-93.65258,Leland,IA
1,8.712640247,161351,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,43.41020555,-94.833587049,51365,43.30652,-94.7349,Wallingford,IA
1,10.392103978,161321,AVERA MERRILL PIONEER HOSPITAL,1100 S 10TH AVE,ROCK RAPIDS,IA,51246,43.421238,-96.173617,51237,43.33885,-96.0005,George,IA
1,7.629586101,161340,DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,LEON,IA,50144,40.7504601,-93.74538,50103,40.79292,-93.61079,Garden Grove,IA
1,10.892792821,161342,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,IA,52531,41.043648,-92.797105,50150,41.12771,-92.97404,Lovilia,IA
1,12.481203895,160032,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,41.702482,-93.052114939,50168,41.77725,-93.27248,Mingo,IA
1,8.706723789,161362,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,42.7595764,-95.547984875,51029,42.88549,-95.5414,Larrabee,IA
1,0.563030855,160001,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,42.048881,-92.9122672,50158,42.05016,-92.90143,Marshalltown,IA
1,13.963171117,160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.14971,-93.2166085,50448,43.35053,-93.24753,Kensett,IA
1,7.466709084,161323,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,IA,50461,43.28941835,-92.808528372,50454,43.38505,-92.73935,Little Cedar,IA
1,0.484951034,161320,COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER,909 WEST FIRST STREET,SUMNER,IA,50674,42.84643045,-92.110014048,50674,42.84202,-92.11746,Sumner,IA
1,0.992637979,161381,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,43.18655875,-95.846508337,51201,43.18331,-95.8657,Sheldon,IA
1,9.380753056,161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,41.3116418,-93.1096492,50057,41.17859,-93.14554,Columbia,IA
1,6.765867045,161372,BOONE COUNTY HOSPITAL,1015 UNION STREET,BOONE,IA,50036,42.0560628,-93.877247960,50152,41.96873,-93.81765,Luther,IA
1,11.187262096,161328,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 8TH AVENUE WEST,CRESCO,IA,52136,43.3813075,-92.117931091,52163,43.21976,-92.10315,Protivin,IA
1,14.195881729,161318,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,WAUKON,IA,52172,43.2683376,-91.473228705,52159,43.07979,-91.36134,Monona,IA
1,8.319387014,160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,41.6598348,-91.547756874,52317,41.76277,-91.63142,North Liberty,IA
1,9.846269966,160032,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,41.702482,-93.052114939,50127,41.78122,-93.21129,Ira,IA
1,7.733484456,161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,40.718362,-94.22339,50133,40.71592,-94.07576,Kellerton,IA
1,28.906704152,160057,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,40.8080834,-91.1760322,52632,40.44072,-91.43973,Keokuk,IA
1,24.496788218,161353,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.0564649,-94.225582259,50590,43.40647,-94.30303,Swea City,IA
1,11.472948545,161302,IOWA SPECIALTY HOSPITAL - CLARION,1316 SOUTH MAIN STREET,CLARION,IA,50525,42.7215677,-93.733984169,50542,42.7794,-93.94594,Goldfield,IA
1,13.683650110,161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.96216345,-91.559398859,52660,40.99146,-91.29998,Yarmouth,IA
1,9.461398303,161348,CLARKE COUNTY HOSPITAL,800 S FILLMORE ST,OSCEOLA,IA,50213,41.02607865,-93.768529632,50275,41.04375,-93.58852,Woodburn,IA
1,8.002279764,160117,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,42.495384201,-90.687859431,52068,42.42382,-90.81128,Peosta,IA
1,5.931005886,160045,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,41.9862334,-91.660337216,52328,42.07195,-91.66641,Robins,IA
1,18.760804314,161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.0260445,-96.1058711,51034,42.16241,-95.78947,Mapleton,IA
1,15.481018467,161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,42.732774,-94.232441459,50577,42.85774,-93.97902,Renwick,IA
1,3.581254576,160067,MERCYONE WATERLOO MEDICAL CENTER,3421 WEST NINTH STREET,WATERLOO,IA,50702,42.4601458,-92.3455769,50707,42.4771,-92.27918,Evansdale,IA
1,16.369340524,161350,STEWART MEMORIAL COMMUNITY HOSPITAL,1301 WEST MAIN STREET,LAKE CITY,IA,51449,42.2657934,-94.749440366,50538,42.28422,-94.43024,Farnhamville,IA
1,8.872107846,160080,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,41.86153195,-90.189295516,52701,41.98198,-90.24908,Andover,IA
1,13.857422120,160083,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,41.5993724,-93.6256024,50237,41.54238,-93.36859,Runnells,IA
1,0.862011990,161354,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,42.33844735,-95.459967292,51445,42.32719,-95.46724,Ida Grove,IA
1,21.323957177,161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.0260445,-96.1058711,51044,42.30113,-95.91716,Oto,IA
1,15.707296739,161335,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,IA,50644,42.4700542,-91.874598876,52344,42.29202,-91.68325,Troy Mills,IA
1,4.777361912,161341,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,CHARITON,IA,50049,41.0278499,-93.301819930,50272,41.08809,-93.25682,Williamson,IA
1,12.625922648,161374,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.6466653,-95.327502709,51527,41.82875,-95.348,Defiance,IA
1,9.697628428,161308,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.740772335,-93.185555591,50475,42.87902,-93.21852,Sheffield,IA
1,6.612165439,161306,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.1010605,-91.261917061,52312,42.00617,-91.24526,Morley,IA
1,6.513002799,161358,WAYNE COUNTY HOSPITAL,417 SOUTH EAST STREET,CORYDON,IA,50060,40.754632327,-93.312222653,50008,40.67847,-93.38549,Allerton,IA
1,16.623441468,161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,41.024278134,-95.213975067,51549,41.18253,-95.45445,Macedonia,IA
1,12.009684105,160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,41.6161753,-93.6412114,50035,41.7248,-93.45957,Bondurant,IA
1,8.025222468,161366,SHENANDOAH MEDICAL CENTER,300 PERSHING AVENUE,SHENANDOAH,IA,51601,40.75260265,-95.368879819,51638,40.83919,-95.26663,Essex,IA
1,1.886944430,161305,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,POCAHONTAS,IA,50574,42.741005,-94.677822,50574,42.71891,-94.69967,Pocahontas,IA
1,12.512492798,160032,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,41.702482,-93.052114939,50141,41.86889,-92.95634,Laurel,IA
1,7.226396901,161305,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,POCAHONTAS,IA,50574,42.741005,-94.677822,50546,42.84388,-94.70347,Havelock,IA
1,7.852574499,161313,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.826030252,-90.546591214,52758,41.74405,-90.44104,McCausland,IA
1,0.780156858,161323,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,IA,50461,43.28941835,-92.808528372,50461,43.29995,-92.81412,Osage,IA
1,7.273375653,161367,PELLA REGIONAL HEALTH CENTER,404 JEFFERSON STREET,PELLA,IA,50219,41.41314875,-92.912605981,50119,41.31089,-92.94587,Harvey,IA
1,2.125680700,161377,MERCYONE CENTERVILLE MEDICAL CENTER,ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544,40.7344306,-92.8742102,52544,40.71774,-92.90831,Centerville,IA
1,6.309828652,161302,IOWA SPECIALTY HOSPITAL - CLARION,1316 SOUTH MAIN STREET,CLARION,IA,50525,42.7215677,-93.733984169,50101,42.66713,-93.63423,Galt,IA
1,8.742400096,160001,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,42.048881,-92.9122672,50120,41.93373,-92.9828,Haverhill,IA
1,7.635077293,161304,CHI HEALTH - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,40.98913575,-94.74874785,50857,40.94045,-94.88011,Nodaway,IA
1,11.481433900,161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,41.2892862,-91.687926689,52540,41.15769,-91.82281,Brighton,IA
1,24.565377233,160057,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,40.8080834,-91.1760322,52639,40.52763,-91.46409,Montrose,IA
1,17.359878007,161309,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,MISSOURI VALLEY,IA,51555,41.5624005,-95.885809311,51564,41.81309,-95.90801,Pisgah,IA
1,11.711306767,161375,BUENA VISTA REGIONAL MEDICAL CENTER,1525 WEST 5TH STREET,STORM LAKE,IA,50588,42.6454945,-95.222048810,50568,42.62171,-94.99395,Newell,IA
1,17.865943795,161350,STEWART MEMORIAL COMMUNITY HOSPITAL,1301 WEST MAIN STREET,LAKE CITY,IA,51449,42.2657934,-94.749440366,51466,42.25302,-95.09837,Wall Lake,IA
1,10.714310923,161329,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.0723889,-90.6733228,52254,41.95232,-90.80538,Lost Nation,IA
1,12.572279100,161304,CHI HEALTH - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,40.98913575,-94.74874785,50851,40.90327,-94.53637,Lenox,IA
1,14.564311874,161306,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.1010605,-91.261917061,52321,42.14168,-90.98307,Onslow,IA
1,13.486582166,160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.14971,-93.2166085,50482,43.12356,-93.48167,Ventura,IA
1,12.644496543,160153,MERCYONE SIOUXLAND MEDICAL CENTER,801 5TH ST,SIOUX CITY,IA,51101,42.49715485,-96.400614708,51007,42.40225,-96.18857,Bronson,IA
1,8.658646901,161376,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,41.4010322,-94.9916804,51552,41.48613,-95.11439,Marne,IA
1,5.624109731,161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,42.02404595,-95.378377477,51520,41.9692,-95.4593,Arion,IA
1,7.037103775,161301,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,BELMOND,IA,50421,42.84521585,-93.612538892,50439,42.94578,-93.6345,Goodell,IA
1,6.665542845,161313,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.826030252,-90.546591214,52756,41.72966,-90.54084,Long Grove,IA
1,11.650959269,161349,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,42.1737105,-92.012513736,52346,42.01298,-92.08119,Van Horne,IA
1,6.637798810,161378,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,42.4755156,-91.131206102,52041,42.5051,-91.25515,Earlville,IA
1,26.158902879,161307,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,43.0982054,-93.808188484,50473,43.46402,-93.67429,Scarville,IA
1,6.749887412,161340,DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,LEON,IA,50144,40.7504601,-93.74538,50067,40.70452,-93.85914,Decatur,IA
1,12.676792068,161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.96216345,-91.559398859,52631,40.78308,-91.61209,Houghton,IA
1,7.494293627,161343,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,42.48502475,-91.466884510,50654,42.45812,-91.60933,Masonville,IA
1,10.442338730,160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.14971,-93.2166085,50469,42.99922,-93.19767,Rockwell,IA
1,16.956788433,161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,42.02404595,-95.378377477,51529,41.8618,-95.62591,Dunlap,IA
1,13.800825479,161361,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,42.45285045,-93.812247758,50271,42.48444,-93.54489,Williams,IA
