ProximityRank,Distance,Facility Name,Address,City/Town,State,Zipcode,Latitude,Longitude,Zipcode-1,Latitude-1,Longitude-1,City,State-1
1,9.485280515,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,MISSOURI VALLEY,IA,51555,41.55937,-95.91398,51542,41.43354,-95.84072,Honey Creek,IA
1,8.240273675,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,42.35654,-92.79495,50652,42.26454,-92.69234,Lincoln,IA
1,8.114981245,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,42.51114,-91.13884,52046,42.44024,-91.0119,Farley,IA
1,12.658423939,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.98799,-91.58531,52659,41.13285,-91.43658,Winfield,IA
1,17.487488551,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,41.30246,-93.10534,50001,41.3611,-93.43321,Ackworth,IA
1,17.035581032,FLOYD VALLEY HEALTHCARE,714 LINCOLN ST NE,LE MARS,IA,51031,42.80282,-96.18092,51028,42.59909,-95.99199,Kingsley,IA
1,9.630384480,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.83616,-90.51076,52730,41.77366,-90.34364,Camanche,IA
1,15.236714859,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.83616,-90.51076,52745,41.71502,-90.75783,Dixon,IA
1,17.752325177,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.83616,-90.51076,52777,41.84739,-90.85529,Wheatland,IA
1,19.138206326,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,42.74474,-95.56171,51048,42.57963,-95.86412,Pierson,IA
1,7.769698702,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.98799,-91.58531,52652,41.09796,-91.5542,Swedesburg,IA
1,7.234828793,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.64646,-95.29531,51578,41.72002,-95.39508,Westphalia,IA
1,17.931302229,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,41.29923,-91.71596,52737,41.25918,-91.37478,Columbus City,IA
1,0,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.03073,-96.0706,51040,42.03073,-96.0706,Onawa,IA
1,3.996846969,CHI HEALTH - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,41.01147,-94.76342,50839,41.04874,-94.82206,Carbon,IA
1,16.700205661,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,43.15314,-95.14973,50585,42.91154,-95.1407,Sioux Rapids,IA
1,14.793984192,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,MISSOURI VALLEY,IA,51555,41.55937,-95.91398,51559,41.46034,-95.66049,Neola,IA
1,9.903904121,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,42.4916,-91.45333,52330,42.35261,-91.50076,Ryan,IA
1,14.819049686,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,43.11605,-94.69716,50578,43.30081,-94.54775,Ringsted,IA
1,6.937956208,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,42.74474,-95.56171,51037,42.82567,-95.64269,Meriden,IA
1,11.917928757,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,41.27174,-92.6602,52561,41.22135,-92.44081,Fremont,IA
1,15.447816562,ADAIR COUNTY MEMORIAL HOSPITAL,609 SE KENT,GREENFIELD,IA,50849,41.30004,-94.40176,50837,41.22878,-94.68367,Bridgewater,IA
1,9.016749444,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,41.41737,-95.00352,51544,41.31316,-95.10817,Lewis,IA
1,18.018679258,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,42.35654,-92.79495,50604,42.60484,-92.90299,Aplington,IA
1,6.087985942,MERCYONE OELWEIN MEDICAL CENTER,201 EIGHTH AVENUE SE,OELWEIN,IA,50662,42.68748,-91.93396,50655,42.77232,-91.9016,Maynard,IA
1,13.081420722,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,42.02696,-95.35915,51460,42.1324,-95.571,Ricketts,IA
1,22.504812516,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,41.43798,-91.05802,52721,41.75588,-90.9633,Bennett,IA
1,8.399227775,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.78658,-92.09013,52209,41.90809,-92.09462,Blairstown,IA
1,7.373055388,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.73938,-93.22146,50041,42.63429,-93.24662,Bradford,IA
1,20.354875154,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.15389,-93.20006,50459,43.4458,-93.25445,Northwood,IA
1,10.998895689,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,42.06516,-94.87068,51440,41.9117,-94.81379,Dedham,IA
1,19.798171896,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,42.17246,-92.00566,52225,42.01289,-92.32636,Elberon,IA
1,8.468191870,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,42.46097,-93.82154,50132,42.39392,-93.68256,Kamrar,IA
1,5.701996669,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.10217,-90.67961,52030,42.15322,-90.59219,Andrew,IA
1,13.708871799,MADISON COUNTY HEALTH CARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,41.32838,-94.05606,50240,41.29368,-93.796,Saint Charles,IA
1,11.797090360,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.64646,-95.29531,51521,41.47987,-95.34526,Avoca,IA
1,0,MERCYONE WATERLOO MEDICAL CENTER,3421 WEST NINTH STREET,WATERLOO,IA,50702,42.45745,-92.31283,50702,42.45745,-92.31283,Waterloo,IA
1,0,ALLEN HOSPITAL,1825 LOGAN AVENUE,WATERLOO,IA,50703,42.54817,-92.28195,50703,42.54817,-92.28195,Waterloo,IA
1,15.587405422,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,WAUKON,IA,52172,43.27117,-91.48382,52146,43.18826,-91.19588,Harpers Ferry,IA
1,0,GUTTENBERG MUNICIPAL HOSPITAL,200 MAIN STREET,GUTTENBERG,IA,52052,42.7411,-91.12083,52052,42.7411,-91.12083,Guttenberg,IA
1,12.833067121,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,41.0151,-95.22994,51541,41.13664,-95.41623,Henderson,IA
1,10.408556458,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.78658,-92.09013,52203,41.81035,-91.8906,Amana,IA
1,7.836038135,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.07483,-94.21894,50522,43.18562,-94.18576,Burt,IA
1,13.397654489,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.15389,-93.20006,50444,43.29258,-93.38601,Hanlontown,IA
1,10.574780703,WAVERLY HEALTH CENTER,312  9TH STREET SW,WAVERLY,IA,50677,42.76363,-92.43775,50670,42.68425,-92.61586,Shell Rock,IA
1,13.736755340,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,40.69089,-94.21977,50074,40.85685,-94.07524,Ellston,IA
1,10.119746792,WAYNE COUNTY HOSPITAL,417 SOUTH EAST STREET,CORYDON,IA,50060,40.75508,-93.31922,50052,40.64417,-93.44538,Clio,IA
1,10.902928078,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,IA,50616,43.07978,-92.66104,50658,42.95024,-92.53782,Nashua,IA
1,8.181910660,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,41.90126,-90.25083,52771,42.01958,-90.25707,Teeds Grove,IA
1,11.555818469,CHI HEALTH - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,41.01147,-94.76342,50864,40.97648,-94.98009,Villisca,IA
1,10.066048784,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,43.11605,-94.69716,51358,43.13033,-94.89579,Ruthven,IA
1,8.958865829,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,41.01842,-91.9264,52635,40.99117,-91.75843,Lockridge,IA
1,9.374013156,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,42.71275,-94.22645,50545,42.79651,-94.08111,Hardy,IA
1,8.503250700,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,43.18331,-95.8657,51232,43.30097,-95.8162,Ashton,IA
1,10.234527587,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.31988,-92.19465,52568,41.1779,-92.25077,Martinsburg,IA
1,11.063326496,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,POCAHONTAS,IA,50574,42.71891,-94.69967,50575,42.5588,-94.70065,Pomeroy,IA
1,16.659510589,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.78658,-92.09013,52325,41.58028,-91.92305,Parnell,IA
1,15.267847825,GEORGE C GRAPE COMMUNITY HOSPITAL,2959 US HIGHWAY 275,HAMBURG,IA,51640,40.62262,-95.6634,51654,40.831,-95.76038,Thurman,IA
1,10.363489020,GENESIS MEDICAL CENTER-DAVENPORT,1227 EAST RUSHOLME STREET,DAVENPORT,IA,52803,41.53871,-90.55623,52728,41.45907,-90.72592,Buffalo,IA
1,19.424540565,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,43.11054,-93.81244,50453,43.3664,-93.65258,Leland,IA
1,7.634668608,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,43.40379,-94.80698,51365,43.30652,-94.7349,Wallingford,IA
1,10.315781456,AVERA MERRILL PIONEER HOSPITAL,1100 S 10TH AVE,ROCK RAPIDS,IA,51246,43.42764,-96.16564,51237,43.33885,-96.0005,George,IA
1,7.748040355,DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,LEON,IA,50144,40.73327,-93.73615,50103,40.79292,-93.61079,Garden Grove,IA
1,10.801362786,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,IA,52531,41.02684,-92.81562,50150,41.12771,-92.97404,Lovilia,IA
1,12.859527329,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,41.71129,-93.03924,50168,41.77725,-93.27248,Mingo,IA
1,9.779816674,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,42.74474,-95.56171,51029,42.88549,-95.5414,Larrabee,IA
1,0,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,42.05016,-92.90143,50158,42.05016,-92.90143,Marshalltown,IA
1,13.795775836,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.15389,-93.20006,50448,43.35053,-93.24753,Kensett,IA
1,6.978145313,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,IA,50461,43.29995,-92.81412,50454,43.38505,-92.73935,Little Cedar,IA
1,0,COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER,909 WEST FIRST STREET,SUMNER,IA,50674,42.84202,-92.11746,50674,42.84202,-92.11746,Sumner,IA
1,0,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,43.18331,-95.8657,51201,43.18331,-95.8657,Sheldon,IA
1,8.810288510,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,41.30246,-93.10534,50057,41.17859,-93.14554,Columbia,IA
1,8.528242353,BOONE COUNTY HOSPITAL,1015 UNION STREET,BOONE,IA,50036,42.0892,-93.85378,50152,41.96873,-93.81765,Luther,IA
1,10.488710947,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 8TH AVENUE WEST,CRESCO,IA,52136,43.37139,-92.11289,52163,43.21976,-92.10315,Protivin,IA
1,14.593228313,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,WAUKON,IA,52172,43.27117,-91.48382,52159,43.07979,-91.36134,Monona,IA
1,8.321770569,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,41.66195,-91.54317,52317,41.76277,-91.63142,North Liberty,IA
1,10.100590288,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,41.71129,-93.03924,50127,41.78122,-93.21129,Ira,IA
1,7.739335719,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,40.69089,-94.21977,50133,40.71592,-94.07576,Kellerton,IA
1,30.555055921,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,40.84768,-91.21174,52632,40.44072,-91.43973,Keokuk,IA
1,23.303165216,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.07483,-94.21894,50590,43.40647,-94.30303,Swea City,IA
1,10.375144312,IOWA SPECIALTY HOSPITAL - CLARION,1316 SOUTH MAIN STREET,CLARION,IA,50525,42.73875,-93.74907,50542,42.7794,-93.94594,Goldfield,IA
1,10.951143802,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,40.84768,-91.21174,52660,40.99146,-91.29998,Yarmouth,IA
1,9.257831457,CLARKE COUNTY HOSPITAL,800 S FILLMORE ST,OSCEOLA,IA,50213,41.03292,-93.76557,50275,41.04375,-93.58852,Woodburn,IA
1,10.482448681,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,DUBUQUE,IA,52001,42.54819,-90.69348,52068,42.42382,-90.81128,Peosta,IA
1,10.482448681,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,42.54819,-90.69348,52068,42.42382,-90.81128,Peosta,IA
1,3.417488590,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,42.02272,-91.66001,52328,42.07195,-91.66641,Robins,IA
1,17.045508503,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.03073,-96.0706,51034,42.16241,-95.78947,Mapleton,IA
1,14.266102706,IOWA SPECIALTY HOSPITAL - CLARION,1316 SOUTH MAIN STREET,CLARION,IA,50525,42.73875,-93.74907,50577,42.85774,-93.97902,Renwick,IA
1,2.187538498,MERCYONE WATERLOO MEDICAL CENTER,3421 WEST NINTH STREET,WATERLOO,IA,50702,42.45745,-92.31283,50707,42.4771,-92.27918,Evansdale,IA
1,15.618675579,STEWART MEMORIAL COMMUNITY HOSPITAL,1301 WEST MAIN STREET,LAKE CITY,IA,51449,42.26614,-94.73475,50538,42.28422,-94.43024,Farnhamville,IA
1,5.578282243,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,41.90126,-90.25083,52701,41.98198,-90.24908,Andover,IA
1,13.396216054,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,41.58448,-93.62152,50237,41.54238,-93.36859,Runnells,IA
1,0,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,42.32719,-95.46724,51445,42.32719,-95.46724,Ida Grove,IA
1,20.269357053,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.03073,-96.0706,51044,42.30113,-95.91716,Oto,IA
1,16.838068202,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,IA,50644,42.47751,-91.89721,52344,42.29202,-91.68325,Troy Mills,IA
1,4.044465974,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,CHARITON,IA,50049,41.03741,-93.29566,50272,41.08809,-93.25682,Williamson,IA
1,12.885447989,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.64646,-95.29531,51527,41.82875,-95.348,Defiance,IA
1,9.649937673,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,42.73938,-93.22146,50475,42.87902,-93.21852,Sheffield,IA
1,8.002493346,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.11754,-91.28806,52312,42.00617,-91.24526,Morley,IA
1,6.329894706,WAYNE COUNTY HOSPITAL,417 SOUTH EAST STREET,CORYDON,IA,50060,40.75508,-93.31922,50008,40.67847,-93.38549,Allerton,IA
1,16.447036664,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,41.0151,-95.22994,51549,41.18253,-95.45445,Macedonia,IA
1,12.122785423,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,41.6049,-93.63102,50035,41.7248,-93.45957,Bondurant,IA
1,12.122785423,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,41.6049,-93.63102,50035,41.7248,-93.45957,Bondurant,IA
1,8.761651077,SHENANDOAH MEDICAL CENTER,300 PERSHING AVENUE,SHENANDOAH,IA,51601,40.72938,-95.35037,51638,40.83919,-95.26663,Essex,IA
1,0,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,POCAHONTAS,IA,50574,42.71891,-94.69967,50574,42.71891,-94.69967,Pocahontas,IA
1,11.697339110,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,41.71129,-93.03924,50141,41.86889,-92.95634,Laurel,IA
1,8.637275380,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,POCAHONTAS,IA,50574,42.71891,-94.69967,50546,42.84388,-94.70347,Havelock,IA
1,7.308173587,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.83616,-90.51076,52758,41.74405,-90.44104,McCausland,IA
1,0,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,IA,50461,43.29995,-92.81412,50461,43.29995,-92.81412,Osage,IA
1,8.045950776,PELLA REGIONAL HEALTH CENTER,404 JEFFERSON STREET,PELLA,IA,50219,41.42243,-92.90132,50119,41.31089,-92.94587,Harvey,IA
1,0,MERCYONE CENTERVILLE MEDICAL CENTER,ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544,40.71774,-92.90831,52544,40.71774,-92.90831,Centerville,IA
1,7.648231570,IOWA SPECIALTY HOSPITAL - CLARION,1316 SOUTH MAIN STREET,CLARION,IA,50525,42.73875,-93.74907,50101,42.66713,-93.63423,Galt,IA
1,9.065605790,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,42.05016,-92.90143,50120,41.93373,-92.9828,Haverhill,IA
1,7.819117803,CHI HEALTH - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,41.01147,-94.76342,50857,40.94045,-94.88011,Nodaway,IA
1,11.032259249,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,41.01842,-91.9264,52540,41.15769,-91.82281,Brighton,IA
1,25.765779093,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,40.84768,-91.21174,52639,40.52763,-91.46409,Montrose,IA
1,17.205481524,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.03073,-96.0706,51564,41.81309,-95.90801,Pisgah,IA
1,8.991220047,BUENA VISTA REGIONAL MEDICAL CENTER,1525 WEST 5TH STREET,STORM LAKE,IA,50588,42.65777,-95.16391,50568,42.62171,-94.99395,Newell,IA
1,17.450247560,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,42.06516,-94.87068,51466,42.25302,-95.09837,Wall Lake,IA
1,12.201798114,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.10217,-90.67961,52254,41.95232,-90.80538,Lost Nation,IA
1,14.009666214,CHI HEALTH - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,41.01147,-94.76342,50851,40.90327,-94.53637,Lenox,IA
1,15.717897535,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.11754,-91.28806,52321,42.14168,-90.98307,Onslow,IA
1,14.352747079,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.15389,-93.20006,50482,43.12356,-93.48167,Ventura,IA
1,12.230965491,MERCYONE SIOUXLAND MEDICAL CENTER,801 5TH ST,SIOUX CITY,IA,51101,42.49413,-96.39361,51007,42.40225,-96.18857,Bronson,IA
1,7.452713232,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,41.41737,-95.00352,51552,41.48613,-95.11439,Marne,IA
1,6.509774509,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,42.02696,-95.35915,51520,41.9692,-95.4593,Arion,IA
1,7.169522124,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,BELMOND,IA,50421,42.84246,-93.62148,50439,42.94578,-93.6345,Goodell,IA
1,7.520328547,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.83616,-90.51076,52756,41.72966,-90.54084,Long Grove,IA
1,11.680399912,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,42.17246,-92.00566,52346,42.01298,-92.08119,Van Horne,IA
1,5.939218079,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,42.51114,-91.13884,52041,42.5051,-91.25515,Earlville,IA
1,25.393797318,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,43.11054,-93.81244,50473,43.46402,-93.67429,Scarville,IA
1,6.740423964,DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,LEON,IA,50144,40.73327,-93.73615,50067,40.70452,-93.85914,Decatur,IA
1,14.227730465,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.98799,-91.58531,52631,40.78308,-91.61209,Houghton,IA
1,8.280201341,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,42.4916,-91.45333,50654,42.45812,-91.60933,Masonville,IA
1,10.688004222,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.15389,-93.20006,50469,42.99922,-93.19767,Rockwell,IA
1,17.838155946,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,42.02696,-95.35915,51529,41.8618,-95.62591,Dunlap,IA
1,14.192781140,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,42.46097,-93.82154,50271,42.48444,-93.54489,Williams,IA
1,0,BUENA VISTA REGIONAL MEDICAL CENTER,1525 WEST 5TH STREET,STORM LAKE,IA,50588,42.65777,-95.16391,50588,42.65777,-95.16391,Storm Lake,IA
1,5.716892499,TRINITY - BETTENDORF,4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,41.56633,-90.4673,52753,41.62544,-90.38989,Le Claire,IA
1,0,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,42.02272,-91.66001,52402,42.02272,-91.66001,Cedar Rapids,IA
1,0,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,41.96813,-91.57964,52403,41.96813,-91.57964,Cedar Rapids,IA
1,12.820505329,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,42.02696,-95.35915,51454,41.8798,-95.2072,Manilla,IA
1,18.735978932,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,40.84768,-91.21174,52646,41.06706,-91.00072,Oakville,IA
1,0,DALLAS COUNTY HOSPITAL,610 TENTH STREET,PERRY,IA,50220,41.8366,-94.12293,50220,41.8366,-94.12293,Perry,IA
1,12.214820569,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.83616,-90.51076,52729,41.80063,-90.74312,Calamus,IA
1,2.312505818,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,42.02272,-91.66001,52233,42.04934,-91.68732,Hiawatha,IA
1,0,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.15389,-93.20006,50401,43.15389,-93.20006,Mason City,IA
1,10.886492938,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.11754,-91.28806,52219,42.23758,-91.42576,Prairieburg,IA
1,14.111098859,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 8TH AVENUE WEST,CRESCO,IA,52136,43.37139,-92.11289,52168,43.20339,-91.95338,Spillville,IA
1,0,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,BELMOND,IA,50421,42.84246,-93.62148,50421,42.84246,-93.62148,Belmond,IA
1,14.849263276,AVERA MERRILL PIONEER HOSPITAL,1100 S 10TH AVE,ROCK RAPIDS,IA,51246,43.42764,-96.16564,51241,43.44992,-96.46001,Larchwood,IA
1,16.155626248,DALLAS COUNTY HOSPITAL,610 TENTH STREET,PERRY,IA,50220,41.8366,-94.12293,50233,41.61221,-94.21095,Redfield,IA
1,16.748377249,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,43.40379,-94.80698,50514,43.41374,-94.47361,Armstrong,IA
1,10.703823432,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.07483,-94.21894,50559,43.20912,-94.32477,Lone Rock,IA
